emotion,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
anger,0.278692364692688,0.132478579878807,0.3079576790332794,0.3005258440971374,0.4054404199123382,0.0,0.2958584427833557,0.0420149751007556,1.0,0.4736031591892242,0.2652288377285003,0.7249270677566528,0.4533318281173706,0.0,0.592599630355835,0.5063989162445068,0.8582915663719177,0.3129595220088959,0.3432720899581909,0.105588324368
anger,0.5077320337295532,0.275059163570404,0.858128011226654,0.468667060136795,0.1814415007829666,0.0,0.2150851935148239,0.3399085700511932,0.0,0.238790363073349,0.2441850453615188,0.510046124458313,0.3776636719703674,1.0,0.4903512299060821,0.0622806213796138,0.998964548110962,0.9344630837440492,0.220559537410736,0.0852461904287338
anger,0.2633965909481048,0.1122166216373443,0.4268007278442383,0.3669207394123077,0.1573148369789123,0.0,0.1311534643173217,0.1339064389467239,1.0,0.0172735732048749,0.1033381447196006,0.3168786764144897,0.3318142294883728,1.0,0.3998013436794281,0.0369702018797397,0.9976285099983216,0.5379638075828552,0.0289905071258544,0.1039468795061111
anger,0.4056117236614227,0.2757192552089691,0.800751268863678,0.2580164968967438,0.5624127388000488,1.0,0.7373668551445007,0.9754194021224976,1.0,0.5560598969459534,0.3688726425170898,0.3022208511829376,0.2827332317829132,1.0,0.5649108290672302,0.0254466719925403,0.9995833039283752,0.8565428256988525,0.0660209283232688,0.8421109318733215
anger,0.6231372952461243,0.2399857491254806,0.3025921285152435,0.3966128528118133,0.172306403517723,1.0,0.1701175421476364,0.3738851547241211,0.0,0.2795822322368622,0.2280359268188476,0.6920348405838013,0.3926528096199035,1.0,0.5573898553848267,0.1527330875396728,0.9949624538421632,0.8093701004981995,0.1825713962316513,0.1912898272275924
neutral,0.4125743210315704,0.0611195340752601,0.404744029045105,0.2571715712547302,0.4670419692993164,0.0,0.5111129879951477,0.5125055313110352,0.0,0.5127136707305908,0.7064741849899292,0.3558664917945862,0.2561951279640198,1.0,0.347549170255661,0.034706100821495,0.9981955885887146,0.4910198152065277,0.142831414937973,0.2237087190151214
surprise,0.2930225431919098,0.1371740251779556,0.4879010617733001,0.3912157118320465,0.0606151148676872,0.0,0.1057781428098678,0.3793642222881317,0.0,0.0342946238815784,0.5505138039588928,0.2394580394029617,0.3319544792175293,0.0,0.5536442995071411,0.6218339204788208,0.9528281092643738,0.3765882849693298,0.421940267086029,0.0353690758347511
happiness,0.3819804489612579,0.1785406470298767,0.534935474395752,0.2411146759986877,0.8905416131019592,1.0,0.6647756099700928,0.997928261756897,1.0,0.9193097949028016,0.7556197643280029,0.1862225383520126,0.4866290986537933,1.0,0.3934484124183655,0.6606083512306213,0.6422704458236694,0.2208632230758667,0.4167132675647735,0.3342637419700622
happiness,0.6775347590446472,0.34523406624794,0.2748927474021911,0.3289374113082886,0.3119999766349792,1.0,0.4417471587657928,0.1076146587729454,0.0,0.2693510949611664,0.5749481320381165,0.6151556372642517,0.3489004969596863,1.0,0.4263460338115692,0.0723363161087036,0.9977123737335204,0.381728321313858,0.1261017173528671,0.1972664445638656
anger,0.3751876056194305,0.1152280271053314,0.3981620073318481,0.2614060044288635,0.2907067835330963,0.0,0.4109809696674347,0.1330147087574005,0.0,0.1173920780420303,0.4298404455184936,0.3842915594577789,0.5931192636489868,1.0,0.4827567934989929,0.4612581133842468,0.9083146452903748,0.562015950679779,0.4647344350814819,0.4073536992073059
anger,0.5417494177818298,0.4408093988895416,0.2943888902664184,0.3505333364009857,0.3375200629234314,1.0,0.4023979306221008,0.0207887589931488,0.0,0.1979374140501022,0.3158241510391235,0.438726007938385,0.5365676879882812,1.0,0.5899940729141235,0.2118711173534393,0.9170193672180176,0.63478022813797,0.5579100847244263,0.4458214342594147
sadness,0.6954582333564758,0.2233060598373413,0.4195207357406616,0.3434290587902069,0.0801363736391067,0.0,0.25867360830307,0.0237502418458461,1.0,0.0274615120142698,0.2185594886541366,0.4170524179935455,0.5536906123161316,0.0,0.6406224966049194,0.558718740940094,0.3819787502288818,0.1666284948587417,0.371758222579956,0.2065999656915664
neutral,0.427059918642044,0.2372786998748779,0.4338895976543426,0.335555225610733,0.4250357747077942,0.0,0.629170835018158,0.9830395579338074,0.0,0.3806500732898712,0.583034873008728,0.9015191793441772,0.4987733662128448,0.0,0.2608290612697601,0.5910764336585999,0.5422155857086182,0.0825388506054878,0.0734354853630065,0.6412845849990845
anger,0.3049983978271484,0.1127576455473899,0.8452187180519104,0.235482171177864,0.8797023892402649,1.0,0.6627635359764099,0.4924754500389099,1.0,0.9491249322891236,0.6391448974609375,0.3073374330997467,0.2558932602405548,1.0,0.1821877807378769,0.0121626574546098,0.999966025352478,0.6891297101974487,0.0953177139163017,0.3391567468643188
happiness,0.4164436757564544,0.2104433327913284,0.3012115955352783,0.2768228352069855,0.6413518786430359,1.0,0.5157808065414429,0.419118732213974,1.0,0.8883222341537476,0.6547560691833496,0.0258135795593261,0.265484482049942,1.0,0.0703199952840805,0.0144902542233467,0.999837040901184,0.6350119113922119,0.7278227806091309,0.1272380501031875
happiness,0.4665912389755249,0.2103134840726852,0.6999104022979736,0.3108889162540436,0.5450343489646912,0.0,0.6408143043518066,0.1366159468889236,0.0,0.665759265422821,0.5566060543060303,0.383758008480072,0.5024853348731995,1.0,0.4494082629680633,0.6115033626556396,0.2084215730428695,0.1496643126010894,0.4310068190097809,0.7975875735282898
surprise,0.6011768579483032,0.5215261578559875,0.2843735516071319,0.2382899820804596,0.0937421098351478,0.0,0.3530210554599762,0.0012077470310032,0.0,0.027499558404088,0.5008592009544373,0.3887100219726562,0.3880325257778168,0.0,0.4552650451660156,0.343010812997818,0.0900009647011756,0.1518279463052749,0.1202081888914108,0.9299958348274232
anger,0.5117408633232117,0.3898884057998657,0.490064799785614,0.2876923680305481,0.2308380901813507,0.0,0.5444098114967346,0.0267362874001264,0.0,0.2232778519392013,0.3539690673351288,0.2411338835954666,0.57178795337677,0.0,0.2843933403491974,0.5143410563468933,0.3405908346176147,0.2691438496112823,0.144541710615158,0.9120470285415648
fear,0.3477806150913238,0.1256652027368545,0.2655022144317627,0.2963387072086334,0.0764866098761558,0.0,0.3707834482192993,0.1667143702507019,0.0,0.0343466773629188,0.3153984546661377,0.4630444645881653,0.5211036205291748,0.0,0.467867910861969,0.3248775899410248,0.651972770690918,0.613252580165863,0.1637106239795684,0.1466118544340133
surprise,0.4741762280464172,0.4059141874313354,0.3059770762920379,0.3637719750404358,0.1461350172758102,0.0,0.4390919804573059,0.0085158515721559,1.0,0.0685629770159721,0.5594169497489929,0.377732366323471,0.5294404029846191,0.0,0.5352229475975037,0.5049034357070923,0.8300334215164185,0.306426465511322,0.1945799887180328,0.8472477793693542
neutral,0.389476329088211,0.1712832301855087,0.4336580336093902,0.3891752958297729,0.166324570775032,0.0,0.2138657420873642,0.0580160841345787,0.0,0.0576837733387947,0.0908598825335502,0.6291892528533936,0.5300365686416626,0.0,0.2711590826511383,0.4440459012985229,0.1584676206111908,0.2077933549880981,0.0695766359567642,0.3197659850120544
neutral,0.4906042218208313,0.2718572616577148,0.635773777961731,0.2982012629508972,0.6930468082427979,0.0,0.7563633322715759,0.8866317272186279,1.0,0.5159463286399841,0.4171832799911499,0.4247260689735412,0.5826248526573181,0.0,0.2383956760168075,0.6580091118812561,0.2655201852321625,0.1962071806192398,0.3676134347915649,0.9527331590652466
neutral,0.3378535509109497,0.2662589848041534,0.2986848056316376,0.352458506822586,0.0869262889027595,0.0,0.0916677042841911,0.1983387321233749,0.0,0.0347705297172069,0.47612065076828,0.2503882646560669,0.5055176615715027,0.0,0.2061423659324646,0.4281015396118164,0.4505583941936493,0.1649177819490432,0.045591089874506,0.0833243876695633
neutral,0.4040457010269165,0.1750541627407074,0.1906478404998779,0.3325901329517364,0.1119178980588913,0.0,0.4218523502349853,0.2040930688381195,1.0,0.0573660247027874,0.6140039563179016,0.5924692749977112,0.3898988962173462,1.0,0.7425259947776794,0.6118832230567932,0.0099923117086291,0.1511004120111465,0.0713430568575859,0.3654887974262237
neutral,0.3639160990715027,0.1662483215332031,0.4964138567447662,0.3828916251659393,0.2611904442310333,0.0,0.1310495138168335,0.0516876876354217,0.0,0.1249414682388305,0.5854886770248413,0.4419454932212829,0.5819711685180664,0.0,0.6242852210998535,0.4836353063583374,0.0068461732007563,0.0608582086861133,0.1237382516264915,0.0529582947492599
neutral,0.5280051827430725,0.2500804364681244,0.2622142136096954,0.4101784825325012,0.0610503554344177,0.0,0.0983011648058891,0.0004394185962155,1.0,0.0107893301174044,0.2270310819149017,0.5604800581932068,0.4224269986152649,0.0,0.4867775440216064,0.6252050995826721,0.0004248953482601,0.0758652836084365,0.2526997625827789,0.027757603675127
anger,0.5693435072898865,0.3402169346809387,0.5993236899375916,0.2925769388675689,0.2907179892063141,0.0,0.4850675463676452,0.0737326070666313,0.0,0.1125183925032615,0.725511372089386,0.5115081071853638,0.5369539856910706,0.0,0.4580749869346618,0.7242897152900696,0.0014895237982273,0.0445040874183177,0.0995892286300659,0.6298655271530151
anger,0.485090047121048,0.2530237436294555,0.6067770719528198,0.4702337086200714,0.0755052492022514,0.0,0.0764686465263366,0.0047761765308678,0.0,0.0387652553617954,0.1652324050664901,0.8287776708602905,0.372231662273407,0.0,0.3339110612869262,0.3455432057380676,0.0371406748890876,0.0612729787826538,0.0287145189940929,0.0187893491238355
surprise,0.3966431617736816,0.183071032166481,0.4640389382839203,0.2833146750926971,0.0680596381425857,0.0,0.119150623679161,0.0673915743827819,0.0,0.0124644944444298,0.3144858777523041,0.2454770058393478,0.592748761177063,0.0,0.6972024440765381,0.6324232816696167,0.3623981475830078,0.1743934899568557,0.289594441652298,0.3427802324295044
anger,0.3474352955818176,0.3103074431419372,0.5527448058128357,0.2788035869598388,0.072784885764122,0.0,0.5207560658454895,0.1277077347040176,1.0,0.0762188509106636,0.4006554186344147,0.6068195700645447,0.4727030396461487,1.0,0.7487400770187378,0.0590874813497066,0.9945501685142516,0.8290553092956543,0.1497969329357147,0.3766216933727264
neutral,0.2717123031616211,0.199360117316246,0.3016334772109985,0.3312268853187561,0.0860218405723571,0.0,0.184868186712265,0.0590351186692714,1.0,0.0519017986953258,0.5136569142341614,0.2384461164474487,0.5001727342605591,0.0,0.5518661141395569,0.5819875001907349,0.064916580915451,0.1838752776384353,0.0741629973053932,0.0343792699277401
surprise,0.6824086308479309,0.6352101564407349,0.2449360787868499,0.5559309124946594,0.1764578968286514,0.0,0.1567875742912292,0.1635089665651321,1.0,0.1120252907276153,0.5104021430015564,0.2942694425582886,0.4953270852565765,0.0,0.468118667602539,0.589443027973175,0.2025212049484253,0.214793711900711,0.128097802400589,0.2193631827831268
surprise,0.3689779937267303,0.1939935982227325,0.56789231300354,0.3357593119144439,0.1200236678123474,0.0,0.2291218936443328,0.0025654265191406,1.0,0.0314784087240695,0.0534106194972991,0.1803554147481918,0.53519207239151,0.0,0.5418795943260193,0.7372264862060547,0.0021004425361752,0.0360252782702446,0.7334341406822205,0.1772629767656326
surprise,0.6079676747322083,0.5068159699440002,0.1821222752332687,0.3756226301193237,0.2043706476688385,0.0,0.2160531878471374,0.0060693677514791,1.0,0.0854201316833496,0.4419541954994201,0.4195083379745483,0.3094660341739654,0.0,0.2107369154691696,0.1326112598180771,0.8979198336601257,0.2145803123712539,0.1201544478535652,0.0282414928078651
anger,0.2480105608701706,0.2298911809921264,0.2020032256841659,0.3846252262592315,0.0930940359830856,0.0,0.1088133156299591,0.0086449133232235,0.0,0.0267359893769025,0.2133300304412841,0.3251566290855407,0.5332450270652771,0.0,0.3335703909397125,0.3871414959430694,0.0439354218542575,0.1432214230298996,0.0100420396775007,0.0302223078906536
surprise,0.2772499620914459,0.3644486665725708,0.3337567746639251,0.3118435740470886,0.3368027210235595,0.0,0.5807687044143677,0.0204304680228233,0.0,0.1798107624053955,0.2475010901689529,0.3098684251308441,0.5579422116279602,0.0,0.2227785289287567,0.6611511707305908,0.172825202345848,0.3058691024780273,0.5623083114624023,0.4432353377342224
anger,0.5472484230995178,0.4034849107265472,0.1789215207099914,0.3141550421714782,0.7004510760307312,0.0,0.4229779243469238,0.0340919457376003,1.0,0.7623891234397888,0.3804831504821777,0.3146242499351501,0.4269041121006012,1.0,0.4536811411380768,0.2249206006526947,0.9915466904640198,0.5048908591270447,0.0802259817719459,0.299326628446579
disgust,0.618257462978363,0.1599928885698318,0.7371668219566345,0.2093077898025512,0.3464048504829407,0.0,0.5152384638786316,0.0460391454398632,1.0,0.2733965516090393,0.8356115818023682,0.5452348589897156,0.5283321738243103,0.0,0.5441754460334778,0.3850884437561035,0.0558873265981674,0.0921337231993675,0.2480520457029342,0.070406749844551
surprise,0.43189337849617,0.2678654491901397,0.2888131439685821,0.2166294902563095,0.066443532705307,0.0,0.5516659617424011,0.0451197810471057,1.0,0.0141451237723231,0.0975024551153183,0.3122137486934662,0.489135205745697,0.0,0.3578157722949981,0.1912565380334854,0.648460328578949,0.7001178860664368,0.2186282575130462,0.8282140493392944
surprise,0.3891586661338806,0.1713033318519592,0.1019092425704002,0.3631751835346222,0.386570394039154,0.0,0.0976362824440002,3.826801730610896e-06,0.0,0.1950737982988357,0.5595530867576599,0.2906647622585296,0.5507526993751526,0.0,0.2384006083011627,0.3896696865558624,0.0007813582778908,0.0534946881234645,0.0906939730048179,0.0351344496011734
neutral,0.4829080998897552,0.2946557104587555,0.4995821714401245,0.2827607691287994,0.1664969772100448,0.0,0.3837792873382568,0.0369236283004283,1.0,0.0977150425314903,0.2319414466619491,0.323062390089035,0.406272679567337,0.0,0.4673060476779938,0.242181971669197,0.3418587148189544,0.5753142833709717,0.1907348334789276,0.6537867188453674
surprise,0.6217243075370789,0.2402406632900238,0.3765435814857483,0.3158553540706634,0.0770110487937927,0.0,0.1705715060234069,2.5696601369418204e-05,1.0,0.0191553514450788,0.2517391443252563,0.1969791948795318,0.4162226617336273,0.0,0.2368917018175125,0.2941948473453522,0.0787419080734252,0.0616244859993457,0.0578221417963504,0.1472555845975875
surprise,0.3821316063404083,0.243396058678627,0.3299363851547241,0.550916850566864,0.0741927623748779,0.0,0.085048034787178,0.026668244972825,1.0,0.0207160003483295,0.1037253513932228,0.4439995586872101,0.5916124582290649,0.0,0.1804918646812439,0.4135319590568542,0.0125719737261533,0.0621986910700798,0.2639199197292328,0.0407810360193252
sadness,0.4975764751434326,0.127859428524971,0.4444515109062195,0.3712338507175445,0.104772113263607,0.0,0.4479059278964996,0.003876335453242,1.0,0.0762516111135482,0.4545175731182098,0.2142138183116912,0.3516271114349365,0.0,0.6071519255638123,0.6695648431777954,0.1209437996149063,0.24323570728302,0.2275802046060562,0.1930882781744003
neutral,0.5789691805839539,0.5126218199729919,0.5743172764778137,0.3307885229587555,0.4392244815826416,1.0,0.466389387845993,0.0366330258548259,0.0,0.5248131155967712,0.679190456867218,0.1060537993907928,0.399200290441513,0.0,0.3921619057655334,0.5464147329330444,0.0301275365054607,0.125198483467102,0.2234748303890228,0.7646540403366089
anger,0.2516277134418487,0.354075014591217,0.2695603668689728,0.3487817347049713,0.6644023060798645,1.0,0.661076545715332,0.5972986221313477,0.0,0.5937411785125732,0.5609284043312073,0.5173060894012451,0.3527450859546661,0.0,0.7009889483451843,0.5108370184898376,0.2714980244636535,0.5566984415054321,0.0424407310783863,0.8645548224449158
anger,0.4894841611385345,0.2336095869541168,0.4838348031044006,0.5407684445381165,0.0677328035235405,0.0,0.108965091407299,0.00066465762211,1.0,0.0254731494933366,0.2298698872327804,0.5658665895462036,0.4882371723651886,0.0,0.3994938731193542,0.6030446290969849,0.0210623387247324,0.2460111379623413,0.1477542966604232,0.0768253877758979
anger,0.4132958054542541,0.1343047171831131,0.5770718455314636,0.2733310759067535,0.0597767755389213,0.0,0.1691568791866302,1.5233358681143727e-05,1.0,0.0117409648373723,0.4770905077457428,0.308512419462204,0.624212920665741,0.0,0.4410994052886963,0.3476067781448364,0.0237589180469512,0.0936289429664611,0.1201328262686729,0.1568203419446945
neutral,0.4098304212093353,0.1075303629040718,0.5851848125457764,0.2312952578067779,0.5155293941497803,1.0,0.5900274515151978,0.0958426296710968,1.0,0.30007404088974,0.7796360850334167,0.4969609975814819,0.4591541588306427,1.0,0.5857654809951782,0.6454305648803711,0.0600210018455982,0.0883527919650077,0.2437608689069748,0.4747886657714844
anger,0.3707652986049652,0.3460677564144134,0.670138418674469,0.2677599191665649,0.2807923555374145,0.0,0.4477366805076599,0.3844484984874725,1.0,0.1281321197748184,0.5205428600311279,0.2625232636928558,0.585403323173523,0.0,0.391432523727417,0.8426311612129211,0.003882399527356,0.1124586686491966,0.114505261182785,0.3897610604763031
surprise,0.3749679625034332,0.1957795768976211,0.7521728277206421,0.2836321890354156,0.0576096549630165,0.0,0.1845485717058181,0.0017020044615492,0.0,0.0331741645932197,0.3220253586769104,0.5415089726448059,0.5824558138847351,0.0,0.2913539409637451,0.5361324548721313,0.0163236353546381,0.2315388768911361,0.2543196380138397,0.2581192851066589
anger,0.3576412498950958,0.2126375436782837,0.6274604797363281,0.4520766735076904,0.2547045648097992,0.0,0.1717763096094131,0.288065493106842,0.0,0.1459580361843109,0.6209417581558228,0.1713950186967849,0.3659660816192627,1.0,0.6347926259040833,0.6558762788772583,0.5929593443870544,0.2160249501466751,0.3679609000682831,0.0332943797111511
anger,0.2981259822845459,0.1278576552867889,0.3901910185813904,0.3272925019264221,0.2423949390649795,0.0,0.1422489583492279,0.0336240082979202,0.0,0.0730536133050918,0.449916124343872,0.4697248637676239,0.532097578048706,0.0,0.6300186514854431,0.7251242995262146,0.4028960168361664,0.4363721013069153,0.1781068742275238,0.2360759824514389
neutral,0.4295641481876373,0.1685064435005188,0.4598875343799591,0.4346740841865539,0.0368203669786453,0.0,0.1110845059156417,0.1862084567546844,0.0,0.0189970228821039,0.3075012564659118,0.3383733332157135,0.3792022168636322,0.0,0.6855826377868652,0.5537651181221008,0.9415947198867798,0.7520405650138855,0.5571469068527222,0.0630373135209083
anger,0.406408429145813,0.3617053925991058,0.1896838843822479,0.2277634292840957,0.245956003665924,0.0,0.6070237755775452,0.0030299085192382,1.0,0.1325703114271164,0.7781037092208862,0.5666124820709229,0.4732789397239685,0.0,0.7131577730178833,0.7089982628822327,0.1394196599721908,0.3129094541072845,0.7545283436775208,0.4227389991283417
neutral,0.3604108691215515,0.2582132816314697,0.4406042993068695,0.2967139482498169,0.0735811665654182,1.0,0.26508828997612,0.0076491236686706,1.0,0.0311989989131689,0.4058097302913666,0.7711067199707031,0.3815368115901947,0.0,0.5979967713356018,0.3812443912029266,0.0957713574171066,0.2877711653709411,0.4593810141086578,0.3397758603096008
happiness,0.344734251499176,0.3194929957389831,0.259903609752655,0.3595386743545532,0.6065841913223267,1.0,0.255492627620697,0.0132257714867591,1.0,0.7047035098075867,0.4811646342277527,0.4245361387729645,0.418528139591217,0.0,0.7222639322280884,0.5645398497581482,0.5591391921043396,0.1005641520023346,0.0335344225168228,0.4718482196331024
anger,0.4615436792373657,0.0833504274487495,0.403710126876831,0.3358323574066162,0.2127869129180908,0.0,0.4222719669342041,0.0032919764053076,0.0,0.1156959608197212,0.6413336396217346,0.1923856884241104,0.3968755304813385,1.0,0.6685749292373657,0.38006192445755,0.9953752756118774,0.5342199206352234,0.0452403724193573,0.5045435428619385
anger,0.7004261612892151,0.4249722361564636,0.4246353805065155,0.2895348370075226,0.3593559265136719,1.0,0.4162430167198181,0.6362709403038025,1.0,0.7303467392921448,0.3781566321849823,0.7459703087806702,0.4963930547237396,1.0,0.4301915466785431,0.3027260303497314,0.9510325193405152,0.4497438967227936,0.036529965698719,0.3487617671489715
surprise,0.3621824085712433,0.2930414974689483,0.534946858882904,0.2173104584217071,0.2052192986011505,0.0,0.7560371160507202,0.349957138299942,1.0,0.2943484783172607,0.808163046836853,0.7366726994514465,0.5770415663719177,0.0,0.524406909942627,0.3943111896514892,0.567891538143158,0.143141284584999,0.1911924183368683,0.3329955041408539
anger,0.4407042562961578,0.1737017035484314,0.809031069278717,0.3133054077625274,0.170019581913948,0.0,0.2376167029142379,0.0179978441447019,0.0,0.0312526375055313,0.3584237992763519,0.3409104943275451,0.3245119750499725,0.0,0.7069889903068542,0.2601665556430816,0.343720018863678,0.1670407950878143,0.294214516878128,0.0454544089734554
surprise,0.4105083644390106,0.1724240332841873,0.286350280046463,0.2780487835407257,0.096943661570549,0.0,0.4412318766117096,0.0076424842700362,1.0,0.048805683851242,0.6668915748596191,0.1854159384965896,0.4806550443172455,0.0,0.4103176593780517,0.2353151142597198,0.0484531596302986,0.363650768995285,0.1080732122063636,0.2238217443227768
anger,0.3714146316051483,0.0567500665783882,0.814253032207489,0.2323353141546249,0.5038201212882996,0.0,0.6998506188392639,0.1197812110185623,0.0,0.2819444537162781,0.8918681740760803,0.4940797090530395,0.584312379360199,1.0,0.6440803408622742,0.7575435042381287,0.5711765885353088,0.5946499705314636,0.4487394690513611,0.1647830158472061
anger,0.3318695425987243,0.083743043243885,0.5389615893363953,0.2212166935205459,0.2677028775215149,1.0,0.6844848394393921,0.0017572547076269,0.0,0.1339148133993148,0.7261796593666077,0.8353400826454163,0.5891541242599487,0.0,0.5890346765518188,0.5312445163726807,0.0439959615468978,0.0711013600230217,0.1509637087583542,0.1418069452047348
neutral,0.5362123847007751,0.2527287602424621,0.738527238368988,0.2349298447370529,0.1451822519302368,0.0,0.748990535736084,0.010978334583342,1.0,0.0204996243119239,0.1374071985483169,0.6637794375419617,0.5204613208770752,0.0,0.4856744408607483,0.620570719242096,0.083504244685173,0.4888509511947632,0.2988608181476593,0.4619578719139099
surprise,0.362488716840744,0.1886183619499206,0.6645685434341431,0.2819333672523498,0.4338885247707367,1.0,0.3531573712825775,0.4713936150074005,1.0,0.1569172590970993,0.4904384315013885,0.6690714359283447,0.6475256681442261,0.0,0.6585122346878052,0.680217444896698,0.0445448495447635,0.1169712096452713,0.1604493707418441,0.4922156035900116
surprise,0.3636433482170105,0.0676376894116401,0.7405328750610352,0.2752237617969513,0.4072617888450622,0.0,0.6247915029525757,0.0990772172808647,1.0,0.6688787341117859,0.6108532547950745,0.8701494336128235,0.5787540674209595,0.0,0.4718388617038727,0.496660053730011,0.012370366603136,0.1209096387028694,0.1965484470129013,0.5539526343345642
anger,0.6579254865646362,0.349978893995285,0.4040549397468567,0.2592217624187469,0.0518611371517181,1.0,0.2338255047798156,0.0227051004767417,0.0,0.0535085089504718,0.6532495021820068,0.4845025837421417,0.3674340844154358,0.0,0.5971291661262512,0.7622494101524353,0.6145889759063721,0.4282451272010803,0.3182325363159179,0.6027954816818237
anger,0.2547433078289032,0.162031814455986,0.7352316379547119,0.2454563975334167,0.1594415307044983,0.0,0.3636777400970459,0.0207310132682323,1.0,0.0491769202053546,0.6291971206665039,0.9625338912010192,0.6008291840553284,0.0,0.7529895901679993,0.7734246850013733,0.0049608559347689,0.1286924034357071,0.0702780187129974,0.3263818621635437
surprise,0.3767862319946289,0.4000226855278015,0.3197644650936126,0.3369068205356598,0.1534686982631683,0.0,0.1960631161928177,0.0006462232558988,0.0,0.2620709538459778,0.5576487183570862,0.2325027734041214,0.4470643401145935,0.0,0.7209970355033875,0.6356555819511414,0.1181486397981643,0.2316047251224517,0.574760377407074,0.0591910183429718
fear,0.6330273151397705,0.3955974578857422,0.4083799123764038,0.2446365803480148,0.3454459011554718,1.0,0.259537398815155,0.1354759037494659,0.0,0.1199157834053039,0.2002944350242614,0.4394858479499817,0.3448231220245361,1.0,0.5743948221206665,0.0920534878969192,0.9974777102470398,0.5328674912452698,0.3057390749454498,0.5371257662773132
surprise,0.7157455682754517,0.5507845282554626,0.4486837685108185,0.273857444524765,0.0589219667017459,0.0,0.2079403400421142,0.1755115240812301,0.0,0.0312251318246126,0.1452301740646362,0.4053345024585724,0.6681636571884155,1.0,0.7322335839271545,0.6203739643096924,0.5792262554168701,0.4304492175579071,0.7252888083457947,0.84876948595047
sadness,0.7159940004348755,0.4255046546459198,0.3204970955848694,0.2951964735984802,0.0920963734388351,0.0,0.1675852984189987,0.0148390708491206,1.0,0.0412787832319736,0.130662739276886,0.4728016853332519,0.4926226437091827,1.0,0.5907135009765625,0.4083726108074188,0.9215877652168274,0.6802950501441956,0.6717782020568848,0.6910119652748108
fear,0.6751946806907654,0.3598998785018921,0.3927054703235626,0.2982267737388611,0.065309427678585,0.0,0.2489997148513794,0.0036976139526814,0.0,0.0356880240142345,0.1560212224721908,0.3176107406616211,0.5562868118286133,0.0,0.3575662970542907,0.2444591224193573,0.765733540058136,0.617192268371582,0.7390265464782715,0.5841591954231262
anger,0.4902340769767761,0.1933903098106384,0.3719043731689453,0.2824311256408691,0.1273353397846222,0.0,0.3531455993652344,0.0434014089405536,0.0,0.0521424449980258,0.2628884613513946,0.2270662933588028,0.5257465243339539,0.0,0.4357365667819977,0.4779112040996551,0.1874714940786361,0.3356190621852875,0.4806806445121765,0.6755346059799194
neutral,0.6530450582504272,0.3184653520584106,0.826276421546936,0.2863391041755676,0.6832082271575928,1.0,0.5202251672744751,0.9849886894226074,1.0,0.3467497527599334,0.2393483966588974,0.486289232969284,0.276810735464096,1.0,0.3739907741546631,0.0077309720218181,0.9999383687973022,0.9149209260940552,0.0373278111219406,0.4832383990287781
surprise,0.6721254587173462,0.3254388868808746,0.6650673747062683,0.263190746307373,0.2952529191970825,1.0,0.2517980933189392,0.0647670477628707,0.0,0.2459691911935806,0.4173728823661804,0.5202023386955261,0.4066944718360901,1.0,0.6007111668586731,0.0306283105164766,0.9979758858680724,0.8712664246559143,0.3603496849536896,0.8384464979171753
surprise,0.5016672015190125,0.6438956260681152,0.0761856362223625,0.5756917595863342,0.1047766357660293,0.0,0.2011563181877136,0.6667838096618652,1.0,0.1996912360191345,0.7476792931556702,0.1716868430376052,0.3527688384056091,1.0,0.6367286443710327,0.1627981811761856,0.9947444200515748,0.5560382604598999,0.0946875736117363,0.0544727407395839
sadness,0.6083754301071167,0.3776087164878845,0.2734515070915222,0.6548759341239929,0.2116102576255798,0.0,0.1631621718406677,0.226826474070549,0.0,0.1096518784761428,0.2234923839569091,0.5655293464660645,0.2738047540187835,1.0,0.4690794646739959,0.014098553918302,0.9997937083244324,0.7596773505210876,0.5545380711555481,0.0604185573756694
surprise,0.626767098903656,0.1825666576623916,0.8085072636604309,0.214931234717369,0.0710763931274414,0.0,0.289036750793457,0.0002314890152774,1.0,0.0243844669312238,0.1792081296443939,0.4737465679645538,0.455008864402771,0.0,0.2779964804649353,0.27918142080307,0.0106449509039521,0.0846188738942146,0.1481361389160156,0.7244552373886108
surprise,0.5226144194602966,0.6004642248153687,0.2142340838909149,0.7484819889068604,0.0445509105920791,0.0,0.1028442308306694,0.0881297290325164,0.0,0.0213958732783794,0.2600976824760437,0.3118440806865692,0.4184933006763458,0.0,0.261185348033905,0.4077100455760956,0.2270662933588028,0.2858029901981354,0.0888924226164817,0.0547219663858413
surprise,0.402469128370285,0.4911335408687591,0.0869445279240608,0.6365866661071777,0.0712634846568107,0.0,0.1060658246278762,0.003320628311485,0.0,0.0208609737455844,0.2685892283916473,0.4969536960124969,0.5655197501182556,0.0,0.513167679309845,0.5896888971328735,0.0061582662165164,0.0628533437848091,0.6458985805511475,0.0467463284730911
sadness,0.8093620538711548,0.6712983250617981,0.308130532503128,0.4449810683727264,0.0636943057179451,0.0,0.0796884000301361,0.0010308714117854,0.0,0.0445979535579681,0.0929756835103035,0.3859160244464874,0.5350633859634399,0.0,0.4005146622657776,0.2753917872905731,0.1543861478567123,0.628788411617279,0.7888613939285278,0.1529369503259658
